HsCode6,HsCode4,HsCode2,HsChapterName,HsHeadingName,CommodityName,CommodityGroup,IsDangerousGoods,ImdgClass,UnNumber,IsTemperatureControlled,RequiredTempC,IsHighValue,AvgDensityKgPerCbm,TypicalStuffFactorTeu,CommodityKey
870303,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Bulk,Automotive,0,#NA,#NA,0,,1,258.1,30.0,763
870304,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Retail Pack,Automotive,0,#NA,#NA,0,,1,399.4,30.0,764
870305,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Industrial Grade,Automotive,0,#NA,#NA,0,,1,341.8,30.0,765
870306,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Premium,Automotive,0,#NA,#NA,0,,1,252.6,30.0,766
870307,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Standard,Automotive,0,#NA,#NA,0,,1,381.3,30.0,767
870308,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Economy,Automotive,0,#NA,#NA,0,,1,283.2,30.0,768
870309,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Type I,Automotive,0,#NA,#NA,0,,1,390.9,30.0,769
870310,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Type II,Automotive,0,#NA,#NA,0,,1,300.5,30.0,770
870311,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Type III,Automotive,0,#NA,#NA,0,,1,354.5,30.0,771
870312,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Class 1,Automotive,0,#NA,#NA,0,,1,333.6,30.0,772
870313,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Class 2,Automotive,0,#NA,#NA,0,,1,273.7,30.0,773
870314,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Export Grade,Automotive,0,#NA,#NA,0,,1,359.9,30.0,774
870315,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Domestic Grade,Automotive,0,#NA,#NA,0,,1,270.8,30.0,775
870316,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Carton Pack,Automotive,0,#NA,#NA,0,,1,326.2,30.0,776
870317,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Palletized,Automotive,0,#NA,#NA,0,,1,297.1,30.0,777
870318,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Loose,Automotive,0,#NA,#NA,0,,1,268.2,30.0,778
870319,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Refined,Automotive,0,#NA,#NA,0,,1,387.1,30.0,779
870320,8703,87,Vehicles Other Than Railway or Tramway Rolling Stock,Motor Cars and Other Motor Vehicles,Motor Cars and Other Motor Vehicles - Processed,Automotive,0,#NA,#NA,0,,1,332.4,30.0,780
870801,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Grade A,Automotive,0,#NA,#NA,0,,0,303.4,30.0,781
870802,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Grade B,Automotive,0,#NA,#NA,0,,0,263.6,30.0,782
870803,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Bulk,Automotive,0,#NA,#NA,0,,0,317.1,30.0,783
870804,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Retail Pack,Automotive,0,#NA,#NA,0,,0,345.9,30.0,784
870805,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Industrial Grade,Automotive,0,#NA,#NA,0,,0,225.5,30.0,785
870806,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Premium,Automotive,0,#NA,#NA,0,,0,263.7,30.0,786
870807,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Standard,Automotive,0,#NA,#NA,0,,0,255.4,30.0,787
870808,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Economy,Automotive,0,#NA,#NA,0,,0,218.7,30.0,788
870809,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Type I,Automotive,0,#NA,#NA,0,,0,209.0,30.0,789
870810,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Type II,Automotive,0,#NA,#NA,0,,0,215.4,30.0,790
870811,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Type III,Automotive,0,#NA,#NA,0,,0,210.1,30.0,791
870812,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Class 1,Automotive,0,#NA,#NA,0,,0,299.4,30.0,792
870813,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Class 2,Automotive,0,#NA,#NA,0,,0,217.2,30.0,793
870814,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Export Grade,Automotive,0,#NA,#NA,0,,0,207.1,30.0,794
870815,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Domestic Grade,Automotive,0,#NA,#NA,0,,0,287.2,30.0,795
870816,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Carton Pack,Automotive,0,#NA,#NA,0,,0,216.3,30.0,796
870817,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Palletized,Automotive,0,#NA,#NA,0,,0,294.7,30.0,797
870818,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Loose,Automotive,0,#NA,#NA,0,,0,253.8,30.0,798
870819,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Refined,Automotive,0,#NA,#NA,0,,0,238.7,30.0,799
870820,8708,87,Vehicles Other Than Railway or Tramway Rolling Stock,Parts and Accessories of Motor Vehicles,Parts and Accessories of Motor Vehicles - Processed,Automotive,0,#NA,#NA,0,,0,261.6,30.0,800
880301,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Grade A",Project Cargo,0,#NA,#NA,0,,1,206.5,30.0,801
880302,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Grade B",Project Cargo,0,#NA,#NA,0,,1,154.1,30.0,802
880303,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Bulk",Project Cargo,0,#NA,#NA,0,,1,275.6,30.0,803
880304,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Retail Pack",Project Cargo,0,#NA,#NA,0,,1,184.6,30.0,804
880305,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Industrial Grade",Project Cargo,0,#NA,#NA,0,,1,199.9,30.0,805
880306,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Premium",Project Cargo,0,#NA,#NA,0,,1,294.3,30.0,806
880307,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Standard",Project Cargo,0,#NA,#NA,0,,1,251.9,30.0,807
880308,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Economy",Project Cargo,0,#NA,#NA,0,,1,242.2,30.0,808
880309,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Type I",Project Cargo,0,#NA,#NA,0,,1,197.5,30.0,809
880310,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Type II",Project Cargo,0,#NA,#NA,0,,1,238.0,30.0,810
880311,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Type III",Project Cargo,0,#NA,#NA,0,,1,185.9,30.0,811
880312,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Class 1",Project Cargo,0,#NA,#NA,0,,1,295.5,30.0,812
880313,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Class 2",Project Cargo,0,#NA,#NA,0,,1,246.3,30.0,813
880314,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Export Grade",Project Cargo,0,#NA,#NA,0,,1,240.6,30.0,814
880315,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Domestic Grade",Project Cargo,0,#NA,#NA,0,,1,186.7,30.0,815
880316,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Carton Pack",Project Cargo,0,#NA,#NA,0,,1,249.4,30.0,816
880317,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Palletized",Project Cargo,0,#NA,#NA,0,,1,273.8,30.0,817
880318,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Loose",Project Cargo,0,#NA,#NA,0,,1,280.0,30.0,818
880319,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Refined",Project Cargo,0,#NA,#NA,0,,1,229.1,30.0,819
880320,8803,88,"Aircraft, Spacecraft, and Parts Thereof","Parts of Balloons, Aircraft or Spacecraft","Parts of Balloons, Aircraft or Spacecraft - Processed",Project Cargo,0,#NA,#NA,0,,1,275.1,30.0,820
890701,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Grade A,Project Cargo,0,#NA,#NA,0,,0,627.2,30.0,821
890702,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Grade B,Project Cargo,0,#NA,#NA,0,,0,667.0,30.0,822
890703,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Bulk,Project Cargo,0,#NA,#NA,0,,0,549.8,30.0,823
890704,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Retail Pack,Project Cargo,0,#NA,#NA,0,,0,497.9,30.0,824
890705,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Industrial Grade,Project Cargo,0,#NA,#NA,0,,0,687.0,30.0,825
890706,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Premium,Project Cargo,0,#NA,#NA,0,,0,488.5,30.0,826
890707,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Standard,Project Cargo,0,#NA,#NA,0,,0,402.7,30.0,827
890708,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Economy,Project Cargo,0,#NA,#NA,0,,0,584.0,30.0,828
890709,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Type I,Project Cargo,0,#NA,#NA,0,,0,523.2,30.0,829
890710,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Type II,Project Cargo,0,#NA,#NA,0,,0,493.5,30.0,830
890711,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Type III,Project Cargo,0,#NA,#NA,0,,0,486.6,30.0,831
890712,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Class 1,Project Cargo,0,#NA,#NA,0,,0,604.6,30.0,832
890713,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Class 2,Project Cargo,0,#NA,#NA,0,,0,775.9,28.03,833
890714,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Export Grade,Project Cargo,0,#NA,#NA,0,,0,647.9,30.0,834
890715,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Domestic Grade,Project Cargo,0,#NA,#NA,0,,0,602.1,30.0,835
890716,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Carton Pack,Project Cargo,0,#NA,#NA,0,,0,706.4,30.0,836
890717,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Palletized,Project Cargo,0,#NA,#NA,0,,0,417.9,30.0,837
890718,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Loose,Project Cargo,0,#NA,#NA,0,,0,456.5,30.0,838
890719,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Refined,Project Cargo,0,#NA,#NA,0,,0,717.8,30.0,839
890720,8907,89,"Ships, Boats and Floating Structures",Other Floating Structures,Other Floating Structures - Processed,Project Cargo,0,#NA,#NA,0,,0,446.3,30.0,840
901801,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Grade A,Industrial,0,#NA,#NA,0,,1,264.0,30.0,841
901802,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Grade B,Industrial,0,#NA,#NA,0,,1,234.2,30.0,842
901803,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Bulk,Industrial,0,#NA,#NA,0,,1,224.3,30.0,843
901804,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Retail Pack,Industrial,0,#NA,#NA,0,,1,228.1,30.0,844
901805,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Industrial Grade,Industrial,0,#NA,#NA,0,,1,283.7,30.0,845
901806,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Premium,Industrial,0,#NA,#NA,0,,1,225.2,30.0,846
901807,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Standard,Industrial,0,#NA,#NA,0,,1,321.1,30.0,847
901808,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Economy,Industrial,0,#NA,#NA,0,,1,344.4,30.0,848
901809,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Type I,Industrial,0,#NA,#NA,0,,1,325.8,30.0,849
901810,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Type II,Industrial,0,#NA,#NA,0,,1,223.9,30.0,850
901811,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Type III,Industrial,0,#NA,#NA,0,,1,204.8,30.0,851
901812,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Class 1,Industrial,0,#NA,#NA,0,,1,211.0,30.0,852
901813,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Class 2,Industrial,0,#NA,#NA,0,,1,227.6,30.0,853
901814,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Export Grade,Industrial,0,#NA,#NA,0,,1,319.9,30.0,854
901815,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Domestic Grade,Industrial,0,#NA,#NA,0,,1,349.6,30.0,855
901816,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Carton Pack,Industrial,0,#NA,#NA,0,,1,338.0,30.0,856
901817,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Palletized,Industrial,0,#NA,#NA,0,,1,288.6,30.0,857
901818,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Loose,Industrial,0,#NA,#NA,0,,1,275.1,30.0,858
901819,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Refined,Industrial,0,#NA,#NA,0,,1,227.1,30.0,859
901820,9018,90,"Optical, Photographic, Medical Instruments",Medical Instruments and Appliances,Medical Instruments and Appliances - Processed,Industrial,0,#NA,#NA,0,,1,332.3,30.0,860
940301,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Grade A,Consumer Goods,0,#NA,#NA,0,,0,255.7,30.0,861
940302,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Grade B,Consumer Goods,0,#NA,#NA,0,,0,285.1,30.0,862
940303,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Bulk,Consumer Goods,0,#NA,#NA,0,,0,245.2,30.0,863
940304,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Retail Pack,Consumer Goods,0,#NA,#NA,0,,0,222.2,30.0,864
940305,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Industrial Grade,Consumer Goods,0,#NA,#NA,0,,0,235.4,30.0,865
940306,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Premium,Consumer Goods,0,#NA,#NA,0,,0,262.4,30.0,866
940307,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Standard,Consumer Goods,0,#NA,#NA,0,,0,265.1,30.0,867
940308,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Economy,Consumer Goods,0,#NA,#NA,0,,0,237.2,30.0,868
940309,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Type I,Consumer Goods,0,#NA,#NA,0,,0,192.3,30.0,869
940310,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Type II,Consumer Goods,0,#NA,#NA,0,,0,238.3,30.0,870
940311,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Type III,Consumer Goods,0,#NA,#NA,0,,0,161.5,30.0,871
940312,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Class 1,Consumer Goods,0,#NA,#NA,0,,0,169.7,30.0,872
940313,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Class 2,Consumer Goods,0,#NA,#NA,0,,0,271.5,30.0,873
940314,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Export Grade,Consumer Goods,0,#NA,#NA,0,,0,232.1,30.0,874
940315,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Domestic Grade,Consumer Goods,0,#NA,#NA,0,,0,199.4,30.0,875
940316,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Carton Pack,Consumer Goods,0,#NA,#NA,0,,0,255.2,30.0,876
940317,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Palletized,Consumer Goods,0,#NA,#NA,0,,0,157.7,30.0,877
940318,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Loose,Consumer Goods,0,#NA,#NA,0,,0,264.0,30.0,878
940319,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Refined,Consumer Goods,0,#NA,#NA,0,,0,171.9,30.0,879
940320,9403,94,"Furniture; Bedding, Mattresses",Other Furniture and Parts Thereof,Other Furniture and Parts Thereof - Processed,Consumer Goods,0,#NA,#NA,0,,0,226.1,30.0,880
950301,9503,95,"Toys, Games and Sports Requisites","Tricycles, Toys, Reduced-Size Models","Tricycles, Toys, Reduced-Size Models - Grade A",Consumer Goods,0,#NA,#NA,0,,0,136.7,30.0,881
950302,9503,95,"Toys, Games and Sports Requisites","Tricycles, Toys, Reduced-Size Models","Tricycles, Toys, Reduced-Size Models - Grade B",Consumer Goods,0,#NA,#NA,0,,0,105.6,30.0,882
950303,9503,95,"Toys, Games and Sports Requisites","Tricycles, Toys, Reduced-Size Models","Tricycles, Toys, Reduced-Size Models - Bulk",Consumer Goods,0,#NA,#NA,0,,0,134.5,30.0,883
950304,9503,95,"Toys, Games and Sports Requisites","Tricycles, Toys, Reduced-Size Models","Tricycles, Toys, Reduced-Size Models - Retail Pack",Consumer Goods,0,#NA,#NA,0,,0,140.7,30.0,884
950305,9503,95,"Toys, Games and Sports Requisites","Tricycles, Toys, Reduced-Size Models","Tricycles, Toys, Reduced-Size Models - Industrial Grade",Consumer Goods,0,#NA,#NA,0,,0,139.2,30.0,885
950306,9503,95,"Toys, Games and Sports Requisites","Tricycles, Toys, Reduced-Size Models","Tricycles, Toys, Reduced-Size Models - Premium",Consumer Goods,0,#NA,#NA,0,,0,105.8,30.0,886
950307,9503,95,"Toys, Games and Sports Requisites","Tricycles, Toys, Reduced-Size Models","Tricycles, Toys, Reduced-Size Models - Standard",Consumer Goods,0,#NA,#NA,0,,0,187.4,30.0,887
950308,9503,95,"Toys, Games and Sports Requisites","Tricycles, Toys, Reduced-Size Models","Tricycles, Toys, Reduced-Size Models - Economy",Consumer Goods,0,#NA,#NA,0,,0,199.1,30.0,888
950309,9503,95,"Toys, Games and Sports Requisites","Tricycles, Toys, Reduced-Size Models","Tricycles, Toys, Reduced-Size Models - Type I",Consumer Goods,0,#NA,#NA,0,,0,113.6,30.0,889
950310,9503,95,"Toys, Games and Sports Requisites","Tricycles, Toys, Reduced-Size Models","Tricycles, Toys, Reduced-Size Models - Type II",Consumer Goods,0,#NA,#NA,0,,0,157.4,30.0,890
950311,9503,95,"Toys, Games and Sports Requisites","Tricycles, Toys, Reduced-Size Models","Tricycles, Toys, Reduced-Size Models - Type III",Consumer Goods,0,#NA,#NA,0,,0,151.4,30.0,891
950312,9503,95,"Toys, Games and Sports Requisites","Tricycles, Toys, Reduced-Size Models","Tricycles, Toys, Reduced-Size Models - Class 1",Consumer Goods,0,#NA,#NA,0,,0,123.3,30.0,892
950313,9503,95,"Toys, Games and Sports Requisites","Tricycles, Toys, Reduced-Size Models","Tricycles, Toys, Reduced-Size Models - Class 2",Consumer Goods,0,#NA,#NA,0,,0,144.1,30.0,893
950314,9503,95,"Toys, Games and Sports Requisites","Tricycles, Toys, Reduced-Size Models","Tricycles, Toys, Reduced-Size Models - Export Grade",Consumer Goods,0,#NA,#NA,0,,0,101.8,30.0,894
950315,9503,95,"Toys, Games and Sports Requisites","Tricycles, Toys, Reduced-Size Models","Tricycles, Toys, Reduced-Size Models - Domestic Grade",Consumer Goods,0,#NA,#NA,0,,0,110.6,30.0,895
950316,9503,95,"Toys, Games and Sports Requisites","Tricycles, Toys, Reduced-Size Models","Tricycles, Toys, Reduced-Size Models - Carton Pack",Consumer Goods,0,#NA,#NA,0,,0,174.3,30.0,896
950317,9503,95,"Toys, Games and Sports Requisites","Tricycles, Toys, Reduced-Size Models","Tricycles, Toys, Reduced-Size Models - Palletized",Consumer Goods,0,#NA,#NA,0,,0,191.9,30.0,897
950318,9503,95,"Toys, Games and Sports Requisites","Tricycles, Toys, Reduced-Size Models","Tricycles, Toys, Reduced-Size Models - Loose",Consumer Goods,0,#NA,#NA,0,,0,110.4,30.0,898
950319,9503,95,"Toys, Games and Sports Requisites","Tricycles, Toys, Reduced-Size Models","Tricycles, Toys, Reduced-Size Models - Refined",Consumer Goods,0,#NA,#NA,0,,0,150.6,30.0,899
