SkuCode,SkuDescription,CustomerCode,CommodityKey,ProductCategory,ProductSubCategory,UnitOfMeasure,UnitsPerCarton,CartonsPerPallet,UnitWeightKg,UnitVolumeCbm,UnitCostUsd,UnitPriceUsd,AbcClassStatic,IsHazardous,RequiresColdChain,ShelfLifeDays,StorageType,IsActive,SkuKey
002557,"Medicaments, Mixed or Unmixed - Type II - Retail Unit",CUS0489,310,Chemical,"Medicaments, Mixed or Unmixed",KG,28,40,9.7173,0.0226,205.42,282.67,B,0,1,157,Chilled,1,2557
002558,Motor Cars and Other Motor Vehicles - Retail Pack - Retail Unit,CUS3075,764,Automotive,Motor Cars and Other Motor Vehicles,EA,40,22,1.4649,0.00326,48.66,109.12,C,0,0,,Bulk,0,2558
002559,Frozen Fish - Type I - Retail Unit,CUS2173,29,Perishable,Frozen Fish,EA,22,45,13.2546,0.0328,333.72,637.58,C,0,1,382,Frozen,1,2559
002560,Soap and Organic Surface-Active Products - Loose - Retail Unit,CUS1725,378,Consumer Goods,Soap and Organic Surface-Active Products,PAL,12,56,21.0776,0.03882,470.87,587.35,B,0,0,,Bulk,1,2560
002561,"Medicaments, Mixed or Unmixed - Economy - Retail Unit",CUS2691,308,Chemical,"Medicaments, Mixed or Unmixed",EA,18,67,18.9127,0.03455,231.76,282.09,B,0,1,692,Chilled,1,2561
002562,"Petroleum Oils, Refined - Class 1 - Retail Unit",CUS2990,232,Chemical,"Petroleum Oils, Refined",CTN,2,47,21.2224,0.02535,148.22,366.28,C,1,0,,Hazmat,1,2562
002563,Cane or Beet Sugar - Standard - Retail Unit,CUS1281,147,Consumer Goods,Cane or Beet Sugar,EA,38,62,29.7459,0.03844,363.83,789.86,C,0,0,,Ambient,1,2563
002564,"Bananas, Fresh or Dried - Carton Pack - Retail Unit",CUS0888,76,Perishable,"Bananas, Fresh or Dried",KG,26,38,2.4741,0.00686,43.42,65.11,C,0,1,50,Frozen,1,2564
002565,"Tricycles, Toys, Reduced-Size Models - Grade A - Retail Unit",CUS2946,881,Consumer Goods,"Tricycles, Toys, Reduced-Size Models",EA,41,64,4.1313,0.02806,47.63,108.22,C,0,0,,Bulk,1,2565
002566,Monitors and Projectors - Standard - Retail Unit,CUS2108,727,Consumer Goods,Monitors and Projectors,PAL,34,54,1.128,0.00801,132.49,274.76,A,0,0,,Ambient,1,2566
002567,Perfumes and Toilet Waters - Carton Pack - Retail Unit,CUS2124,356,Consumer Goods,Perfumes and Toilet Waters,PAL,24,27,6.9648,0.01036,122.99,216.37,C,1,0,,Hazmat,1,2567
002568,Parts and Accessories of Motor Vehicles - Bulk - Retail Unit,CUS0880,783,Automotive,Parts and Accessories of Motor Vehicles,KG,9,64,0.9716,0.00276,33.92,55.77,B,0,0,,Ambient,1,2568
002569,"New Pneumatic Tyres, of Rubber - Type II - Retail Unit",CUS2090,470,Industrial,"New Pneumatic Tyres, of Rubber",EA,26,61,2.9001,0.0161,21.51,39.05,C,0,0,,Ambient,1,2569
002570,"Citrus Fruit, Fresh or Dried - Domestic Grade - Retail Unit",CUS1705,95,Perishable,"Citrus Fruit, Fresh or Dried",CTN,1,50,11.9156,0.03436,369.13,594.42,B,0,0,,Ambient,1,2570
002571,"Ethers, Alcohols, Peroxides - Processed - Retail Unit",CUS1235,300,Chemical,"Ethers, Alcohols, Peroxides",EA,42,29,14.186,0.01893,278.69,595.39,B,1,0,,Hazmat,1,2571
002572,Frozen Bovine Meat - Grade B - Retail Unit,CUS0253,2,Perishable,Frozen Bovine Meat,EA,18,57,0.5993,0.00206,3.95,5.48,C,0,1,67,Chilled,1,2572
002573,"Tricycles, Toys, Reduced-Size Models - Retail Pack - Retail Unit",CUS2105,884,Consumer Goods,"Tricycles, Toys, Reduced-Size Models",LTR,33,47,0.1557,0.001,6.13,10.31,A,0,0,,Ambient,1,2573
002574,Beer Made from Malt - Class 1 - Retail Unit,CUS2883,212,Consumer Goods,Beer Made from Malt,LTR,17,44,28.4501,0.03041,548.09,702.0,C,0,0,,Ambient,0,2574
002575,"Fireworks, Signalling Flares - Premium - Retail Unit",CUS3062,386,Industrial,"Fireworks, Signalling Flares",KG,30,69,25.5972,0.04256,825.31,1485.07,A,1,0,,Hazmat,1,2575
002576,"Telephone Sets, Smartphones - Class 2 - Retail Unit",CUS2206,713,Consumer Goods,"Telephone Sets, Smartphones",EA,6,35,2.1106,0.00858,475.11,577.16,A,0,0,,Ambient,1,2576
002577,Medical Instruments and Appliances - Industrial Grade - Retail Unit,CUS0293,845,Industrial,Medical Instruments and Appliances,EA,12,74,2.5622,0.00941,424.84,519.24,C,0,0,,Ambient,1,2577
002578,"Polymers of Ethylene, in Primary Forms - Class 2 - Retail Unit",CUS0229,433,Industrial,"Polymers of Ethylene, in Primary Forms",CTN,27,23,11.9784,0.02669,144.97,231.89,B,0,0,,Ambient,1,2578
002579,"T-Shirts, Singlets, Knitted - Class 1 - Retail Unit",CUS2467,532,Consumer Goods,"T-Shirts, Singlets, Knitted",EA,3,35,0.6015,0.00609,16.47,38.0,C,0,0,,Ambient,1,2579
002580,"Bananas, Fresh or Dried - Class 2 - Retail Unit",CUS0576,73,Perishable,"Bananas, Fresh or Dried",PAL,20,68,19.2079,0.04623,105.56,252.98,B,0,1,425,Chilled,1,2580
002581,"Ethers, Alcohols, Peroxides - Class 1 - Retail Unit",CUS2551,292,Chemical,"Ethers, Alcohols, Peroxides",PAL,32,24,38.6021,0.04242,317.68,446.64,C,1,0,,Hazmat,1,2581
002582,Other Articles of Plastics - Palletized - Retail Unit,CUS1790,457,Industrial,Other Articles of Plastics,EA,3,59,2.9648,0.01108,88.7,126.6,B,0,0,,Ambient,1,2582
002583,Motor Cars and Other Motor Vehicles - Palletized - Retail Unit,CUS1826,777,Automotive,Motor Cars and Other Motor Vehicles,KG,35,56,5.143,0.0151,1150.94,2680.05,B,0,0,,Ambient,0,2583
002584,Palm Oil and Its Fractions - Domestic Grade - Retail Unit,CUS0326,135,Chemical,Palm Oil and Its Fractions,EA,22,75,2.5873,0.00302,36.09,76.84,B,0,0,,Ambient,1,2584
002585,Uncoated Paper and Paperboard - Class 2 - Retail Unit,CUS1970,513,Industrial,Uncoated Paper and Paperboard,EA,37,62,12.0741,0.04036,261.37,382.14,C,0,0,,Ambient,1,2585
002586,"Petroleum Oils, Refined - Premium - Retail Unit",CUS0519,226,Chemical,"Petroleum Oils, Refined",EA,5,62,31.2007,0.03535,493.12,1222.06,B,1,0,,Hazmat,1,2586
002587,Mineral or Chemical Fertilisers - Processed - Retail Unit,CUS1845,340,Chemical,Mineral or Chemical Fertilisers,KG,27,59,1.3258,0.00143,47.36,100.9,C,1,0,,Hazmat,1,2587
002588,Other Articles of Plastics - Retail Pack - Retail Unit,CUS0499,444,Industrial,Other Articles of Plastics,EA,20,74,11.7091,0.04722,329.07,655.26,A,0,0,,Ambient,1,2588
002589,Electric Accumulators (Batteries) - Processed - Retail Unit,CUS2696,760,Industrial,Electric Accumulators (Batteries),CTN,45,44,19.4317,0.04427,3857.79,9488.19,C,1,0,,Hazmat,1,2589
002590,"Ethers, Alcohols, Peroxides - Industrial Grade - Retail Unit",CUS0345,285,Chemical,"Ethers, Alcohols, Peroxides",PAL,4,50,3.1131,0.00381,25.58,55.4,C,1,0,,Hazmat,1,2590
002591,Beer Made from Malt - Grade A - Retail Unit,CUS0038,201,Consumer Goods,Beer Made from Malt,EA,4,40,19.9896,0.02308,544.33,902.11,A,0,0,,Ambient,1,2591
002592,"Citrus Fruit, Fresh or Dried - Bulk - Retail Unit",CUS2723,83,Perishable,"Citrus Fruit, Fresh or Dried",KG,43,20,3.9551,0.01094,157.22,337.17,C,0,1,641,Chilled,1,2592
002593,Other Furniture and Parts Thereof - Type I - Retail Unit,CUS0174,869,Consumer Goods,Other Furniture and Parts Thereof,PAL,19,61,4.1347,0.02137,146.94,265.52,B,0,0,,Ambient,1,2593
002594,"Medicaments, Mixed or Unmixed - Grade B - Retail Unit",CUS2262,302,Chemical,"Medicaments, Mixed or Unmixed",PAL,10,28,16.1608,0.039,2270.09,3114.23,C,0,0,,Ambient,1,2594
002595,Wine of Fresh Grapes - Class 1 - Retail Unit,CUS3024,192,Consumer Goods,Wine of Fresh Grapes,EA,29,22,33.8746,0.03123,413.34,855.41,C,0,0,,Ambient,1,2595
002596,Perfumes and Toilet Waters - Class 2 - Retail Unit,CUS0936,353,Consumer Goods,Perfumes and Toilet Waters,CTN,24,34,32.8109,0.03946,4325.38,7097.45,B,0,0,,Ambient,1,2596
002597,Structures and Parts of Iron/Steel - Palletized - Retail Unit,CUS3048,617,Industrial,Structures and Parts of Iron/Steel,PAL,31,46,36.8338,0.02888,1426.35,1982.27,B,0,0,,Bulk,0,2597
002598,Other Inorganic Acids - Standard - Retail Unit,CUS3190,247,Chemical,Other Inorganic Acids,EA,18,38,21.2748,0.01935,836.1,1848.62,B,0,0,,Bulk,1,2598
002599,Uncoated Paper and Paperboard - Retail Pack - Retail Unit,CUS3064,504,Industrial,Uncoated Paper and Paperboard,CTN,10,29,4.8057,0.01184,50.77,95.38,C,0,0,,Ambient,1,2599
002600,"T-Shirts, Singlets, Knitted - Retail Pack - Retail Unit",CUS2486,524,Consumer Goods,"T-Shirts, Singlets, Knitted",PAL,36,75,6.2182,0.04263,204.21,339.68,C,0,0,,Bulk,1,2600
002601,Beer Made from Malt - Industrial Grade - Retail Unit,CUS2327,205,Consumer Goods,Beer Made from Malt,KG,10,49,31.9915,0.03105,442.04,1096.44,B,0,0,,Bulk,1,2601
002602,Other Furniture and Parts Thereof - Type II - Retail Unit,CUS2389,870,Consumer Goods,Other Furniture and Parts Thereof,EA,8,65,7.1654,0.03485,56.86,113.85,C,0,0,,Ambient,1,2602
002603,Beer Made from Malt - Class 2 - Retail Unit,CUS0014,213,Consumer Goods,Beer Made from Malt,EA,34,63,27.0109,0.02396,546.12,834.37,C,0,0,,Ambient,1,2603
002604,"Tricycles, Toys, Reduced-Size Models - Loose - Retail Unit",CUS1408,898,Consumer Goods,"Tricycles, Toys, Reduced-Size Models",CTN,3,23,0.4949,0.00457,13.21,27.86,C,0,0,,Ambient,1,2604
002605,Beer Made from Malt - Bulk - Retail Unit,CUS2447,203,Consumer Goods,Beer Made from Malt,CTN,44,47,49.6869,0.04821,1277.82,1649.5,C,0,0,,Bulk,1,2605
002606,Other Inorganic Acids - Type III - Retail Unit,CUS2133,251,Chemical,Other Inorganic Acids,KG,22,76,63.2872,0.04582,295.3,449.29,B,1,0,,Hazmat,1,2606
002607,Motor Cars and Other Motor Vehicles - Bulk - Retail Unit,CUS1453,763,Automotive,Motor Cars and Other Motor Vehicles,EA,24,35,8.2947,0.03231,1172.79,2213.81,B,0,0,,Ambient,1,2607
002608,Wine of Fresh Grapes - Palletized - Retail Unit,CUS1004,197,Consumer Goods,Wine of Fresh Grapes,EA,9,21,42.0086,0.04259,606.65,1015.36,C,0,0,,Ambient,1,2608
002609,Cane or Beet Sugar - Bulk - Retail Unit,CUS1494,143,Consumer Goods,Cane or Beet Sugar,CTN,19,33,40.5204,0.04229,850.72,1505.83,C,0,0,,Ambient,1,2609
002610,Palm Oil and Its Fractions - Type II - Retail Unit,CUS0547,130,Chemical,Palm Oil and Its Fractions,CTN,14,71,2.2894,0.00256,62.51,133.28,C,0,0,,Ambient,1,2610
002611,"T-Shirts, Singlets, Knitted - Economy - Retail Unit",CUS0692,528,Consumer Goods,"T-Shirts, Singlets, Knitted",CTN,41,48,5.0552,0.02872,145.51,292.9,C,0,0,,Ambient,1,2611
002612,"Insecticides, Pesticides, Disinfectants - Retail Pack - Retail Unit",CUS2262,404,Chemical,"Insecticides, Pesticides, Disinfectants",KG,17,50,29.4926,0.03327,341.56,428.06,C,1,0,,Hazmat,1,2612
002613,"Parts of Balloons, Aircraft or Spacecraft - Premium - Retail Unit",CUS0524,806,Project Cargo,"Parts of Balloons, Aircraft or Spacecraft",PAL,24,73,0.4373,0.00172,67.23,139.39,B,0,0,,Ambient,1,2613
002614,"Parts of Balloons, Aircraft or Spacecraft - Retail Pack - Retail Unit",CUS0978,804,Project Cargo,"Parts of Balloons, Aircraft or Spacecraft",KG,41,59,3.7609,0.02261,264.28,356.33,C,0,0,,Ambient,1,2614
002615,Frozen Bovine Meat - Type III - Retail Unit,CUS3167,11,Perishable,Frozen Bovine Meat,EA,20,60,13.5453,0.03591,459.53,798.54,C,0,1,218,Chilled,1,2615
002616,Other Inorganic Acids - Class 2 - Retail Unit,CUS2462,253,Chemical,Other Inorganic Acids,EA,35,29,42.8345,0.02998,1686.58,2194.46,C,1,0,,Hazmat,1,2616
002617,"New Pneumatic Tyres, of Rubber - Grade B - Retail Unit",CUS0642,462,Industrial,"New Pneumatic Tyres, of Rubber",EA,28,73,6.9842,0.03262,95.59,135.93,B,0,0,,Ambient,1,2617
002618,Beer Made from Malt - Industrial Grade - Retail Unit,CUS0020,205,Consumer Goods,Beer Made from Malt,KG,25,68,2.3305,0.00246,24.35,59.57,C,0,0,,Ambient,1,2618
002619,Other Articles of Plastics - Loose - Retail Unit,CUS2334,458,Industrial,Other Articles of Plastics,LTR,31,66,6.1445,0.02505,242.26,322.17,B,0,0,,Ambient,1,2619
002620,"Telephone Sets, Smartphones - Standard - Retail Unit",CUS1508,707,Consumer Goods,"Telephone Sets, Smartphones",PAL,28,74,4.8415,0.03405,1144.61,1351.66,C,0,0,,Ambient,1,2620
002621,Other Floating Structures - Domestic Grade - Retail Unit,CUS2959,835,Project Cargo,Other Floating Structures,EA,17,35,13.682,0.02405,177.61,426.31,C,0,0,,Ambient,1,2621
002622,Monitors and Projectors - Palletized - Retail Unit,CUS2009,737,Consumer Goods,Monitors and Projectors,CTN,19,65,1.5064,0.0098,197.78,426.07,A,0,0,,Ambient,1,2622
002623,"Citrus Fruit, Fresh or Dried - Carton Pack - Retail Unit",CUS1927,96,Perishable,"Citrus Fruit, Fresh or Dried",CTN,10,68,2.0391,0.00549,35.82,70.41,B,0,1,677,Frozen,0,2623
002624,"Hydrogen, Rare Gases and Other Non-Metals - Industrial Grade - Retail Unit",CUS0810,265,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",EA,23,38,3.5248,0.04426,131.84,180.73,B,1,0,,Hazmat,1,2624
002625,Other Articles of Plastics - Type III - Retail Unit,CUS2038,451,Industrial,Other Articles of Plastics,EA,30,27,8.4091,0.03808,282.17,507.31,C,0,0,,Ambient,0,2625
002626,Footwear with Leather Uppers - Retail Pack - Retail Unit,CUS0957,564,Consumer Goods,Footwear with Leather Uppers,EA,39,59,7.5359,0.0393,183.28,452.95,C,0,0,,Ambient,1,2626
002627,Medical Instruments and Appliances - Type I - Retail Unit,CUS1445,849,Industrial,Medical Instruments and Appliances,EA,40,25,5.1139,0.01826,75.82,106.23,B,0,0,,Ambient,1,2627
002628,Other Inorganic Acids - Type III - Retail Unit,CUS1729,251,Chemical,Other Inorganic Acids,PAL,34,68,38.2878,0.03048,979.76,2103.45,B,1,0,,Hazmat,0,2628
002629,Monitors and Projectors - Economy - Retail Unit,CUS3114,728,Consumer Goods,Monitors and Projectors,CTN,24,69,1.0284,0.00627,192.87,375.69,C,0,0,,Ambient,1,2629
002630,"Hydrogen, Rare Gases and Other Non-Metals - Class 1 - Retail Unit",CUS0455,272,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",CTN,1,44,2.4703,0.04304,6.52,12.39,B,1,0,,Hazmat,1,2630
002631,"Parts of Balloons, Aircraft or Spacecraft - Type I - Retail Unit",CUS2769,809,Project Cargo,"Parts of Balloons, Aircraft or Spacecraft",KG,32,63,5.5804,0.03258,970.45,1789.32,C,0,0,,Ambient,1,2631
002632,Electric Accumulators (Batteries) - Class 1 - Retail Unit,CUS2774,752,Industrial,Electric Accumulators (Batteries),CTN,48,53,9.8944,0.02463,1197.17,2233.72,B,1,0,,Hazmat,1,2632
002633,Electric Accumulators (Batteries) - Palletized - Retail Unit,CUS1171,757,Industrial,Electric Accumulators (Batteries),PAL,21,58,10.7931,0.04188,1957.53,2906.62,C,1,0,,Hazmat,1,2633
002634,Monitors and Projectors - Processed - Retail Unit,CUS0119,740,Consumer Goods,Monitors and Projectors,KG,21,79,1.6034,0.01239,67.71,151.02,C,0,0,,Bulk,1,2634
002635,Other Floating Structures - Type III - Retail Unit,CUS1088,831,Project Cargo,Other Floating Structures,EA,19,45,18.2601,0.03854,267.11,374.63,C,0,0,,Bulk,1,2635
002636,Other Floating Structures - Carton Pack - Retail Unit,CUS2105,836,Project Cargo,Other Floating Structures,EA,4,43,14.4559,0.02368,89.95,131.28,C,0,0,,Ambient,1,2636
002637,Frozen Fish - Standard - Retail Unit,CUS2118,27,Perishable,Frozen Fish,EA,38,35,10.1534,0.02133,370.87,619.01,B,0,1,380,Frozen,1,2637
002638,"Telephone Sets, Smartphones - Refined - Retail Unit",CUS3123,719,Consumer Goods,"Telephone Sets, Smartphones",KG,37,54,6.7135,0.03927,228.81,339.01,C,0,0,,Ambient,1,2638
002639,"Medicaments, Mixed or Unmixed - Industrial Grade - Retail Unit",CUS0347,305,Chemical,"Medicaments, Mixed or Unmixed",CTN,29,68,1.9745,0.0045,303.54,514.61,B,0,1,211,Frozen,1,2639
002640,"Bananas, Fresh or Dried - Carton Pack - Retail Unit",CUS0642,76,Perishable,"Bananas, Fresh or Dried",CTN,29,20,6.4605,0.01732,196.6,323.66,C,0,1,644,Frozen,1,2640
002641,Footwear with Leather Uppers - Class 1 - Retail Unit,CUS2046,572,Consumer Goods,Footwear with Leather Uppers,EA,19,29,10.4998,0.04797,350.39,797.51,C,0,0,,Ambient,1,2641
002642,Other Articles of Plastics - Economy - Retail Unit,CUS0464,448,Industrial,Other Articles of Plastics,KG,22,36,5.4145,0.027,67.76,107.47,A,0,0,,Ambient,1,2642
002643,"Hydrogen, Rare Gases and Other Non-Metals - Carton Pack - Retail Unit",CUS0936,276,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",EA,21,57,0.9042,0.01786,29.71,40.48,C,1,0,,Hazmat,1,2643
002644,Frozen Bovine Meat - Economy - Retail Unit,CUS0160,8,Perishable,Frozen Bovine Meat,EA,35,53,15.8948,0.04564,417.41,849.81,C,0,1,139,Frozen,1,2644
002645,Mineral or Chemical Fertilisers - Premium - Retail Unit,CUS2117,326,Chemical,Mineral or Chemical Fertilisers,KG,4,47,31.7482,0.03742,248.3,462.18,C,1,0,,Hazmat,1,2645
002646,Perfumes and Toilet Waters - Type I - Retail Unit,CUS1038,349,Consumer Goods,Perfumes and Toilet Waters,EA,16,77,1.2962,0.00232,309.51,364.02,C,1,0,,Hazmat,1,2646
002647,"Bananas, Fresh or Dried - Palletized - Retail Unit",CUS2147,77,Perishable,"Bananas, Fresh or Dried",PAL,36,41,8.2338,0.02635,40.76,93.09,C,0,1,490,Frozen,1,2647
002648,Beer Made from Malt - Grade A - Retail Unit,CUS2472,201,Consumer Goods,Beer Made from Malt,KG,15,47,30.7534,0.03404,876.9,1193.86,C,0,0,,Ambient,1,2648
002649,Structures and Parts of Iron/Steel - Export Grade - Retail Unit,CUS2376,614,Industrial,Structures and Parts of Iron/Steel,KG,22,35,5.7234,0.00588,228.89,368.57,C,0,0,,Ambient,1,2649
002650,Frozen Fish - Retail Pack - Retail Unit,CUS2486,24,Perishable,Frozen Fish,EA,9,22,10.4195,0.0318,61.86,77.24,C,0,1,259,Frozen,1,2650
002651,Other Floating Structures - Domestic Grade - Retail Unit,CUS2062,835,Project Cargo,Other Floating Structures,EA,33,72,24.6836,0.04417,723.63,974.73,B,0,0,,Bulk,1,2651
002652,"Telephone Sets, Smartphones - Grade B - Retail Unit",CUS0721,702,Consumer Goods,"Telephone Sets, Smartphones",EA,2,69,7.71,0.0445,234.16,386.84,C,0,0,,Ambient,1,2652
002653,Mineral or Chemical Fertilisers - Class 2 - Retail Unit,CUS2991,333,Chemical,Mineral or Chemical Fertilisers,EA,7,36,15.6142,0.01483,315.11,617.32,C,1,0,,Hazmat,1,2653
002654,Other Floating Structures - Retail Pack - Retail Unit,CUS1327,824,Project Cargo,Other Floating Structures,EA,39,53,4.8623,0.00897,189.59,286.26,C,0,0,,Ambient,1,2654
002655,"Fireworks, Signalling Flares - Type II - Retail Unit",CUS2083,390,Industrial,"Fireworks, Signalling Flares",EA,48,72,33.9582,0.04795,840.22,979.55,C,1,0,,Hazmat,1,2655
002656,Monitors and Projectors - Industrial Grade - Retail Unit,CUS0882,725,Consumer Goods,Monitors and Projectors,LTR,47,69,1.4725,0.01096,312.41,695.73,B,0,0,,Ambient,1,2656
002657,Medical Instruments and Appliances - Retail Pack - Retail Unit,CUS1432,844,Industrial,Medical Instruments and Appliances,PAL,6,78,9.1197,0.03595,189.72,448.63,C,0,0,,Ambient,1,2657
002658,"New Pneumatic Tyres, of Rubber - Processed - Retail Unit",CUS0023,480,Industrial,"New Pneumatic Tyres, of Rubber",EA,9,58,5.4994,0.02995,99.39,120.36,C,0,0,,Ambient,1,2658
002659,"Taps, Cocks, Valves and Similar Appliances - Grade A - Retail Unit",CUS0513,681,Industrial,"Taps, Cocks, Valves and Similar Appliances",EA,17,73,9.1282,0.02781,35.95,43.71,C,0,0,,Ambient,1,2659
002660,"Men's Suits, Trousers, Not Knitted - Loose - Retail Unit",CUS0630,558,Consumer Goods,"Men's Suits, Trousers, Not Knitted",EA,25,33,5.0825,0.02576,90.58,138.7,C,0,0,,Ambient,1,2660
002661,Palm Oil and Its Fractions - Economy - Retail Unit,CUS0208,128,Chemical,Palm Oil and Its Fractions,CTN,2,20,34.312,0.03804,1034.6,2280.41,B,0,0,,Ambient,1,2661
002662,Perfumes and Toilet Waters - Domestic Grade - Retail Unit,CUS0085,355,Consumer Goods,Perfumes and Toilet Waters,EA,9,34,5.8343,0.00833,1068.6,2269.54,B,1,0,,Hazmat,1,2662
002663,"Men's Suits, Trousers, Not Knitted - Type III - Retail Unit",CUS1506,551,Consumer Goods,"Men's Suits, Trousers, Not Knitted",CTN,40,21,0.3238,0.00271,5.32,12.02,A,0,0,,Ambient,1,2663
002664,"Fireworks, Signalling Flares - Premium - Retail Unit",CUS0909,386,Industrial,"Fireworks, Signalling Flares",PAL,30,66,10.8963,0.01547,68.72,108.62,C,1,0,,Hazmat,1,2664
002665,"Medicaments, Mixed or Unmixed - Retail Pack - Retail Unit",CUS1790,304,Chemical,"Medicaments, Mixed or Unmixed",LTR,12,60,22.7548,0.04646,4866.65,9697.41,B,0,1,521,Frozen,1,2665
002666,Other Articles of Plastics - Type III - Retail Unit,CUS1740,451,Industrial,Other Articles of Plastics,EA,10,34,5.2862,0.02227,131.49,236.27,B,0,0,,Ambient,1,2666
002667,Palm Oil and Its Fractions - Class 1 - Retail Unit,CUS1916,132,Chemical,Palm Oil and Its Fractions,CTN,25,45,38.3502,0.0487,1226.08,1464.34,C,0,0,,Ambient,1,2667
002668,"Telephone Sets, Smartphones - Bulk - Retail Unit",CUS0403,703,Consumer Goods,"Telephone Sets, Smartphones",KG,33,31,12.5207,0.04855,1567.22,2346.97,C,0,0,,Ambient,1,2668
002669,"Fireworks, Signalling Flares - Refined - Retail Unit",CUS2915,399,Industrial,"Fireworks, Signalling Flares",EA,27,28,22.4993,0.03264,102.78,149.76,C,1,0,,Hazmat,1,2669
002670,Palm Oil and Its Fractions - Carton Pack - Retail Unit,CUS1875,136,Chemical,Palm Oil and Its Fractions,EA,44,71,32.6215,0.03326,591.58,968.48,C,0,0,,Bulk,1,2670
002671,"Insecticides, Pesticides, Disinfectants - Export Grade - Retail Unit",CUS2982,414,Chemical,"Insecticides, Pesticides, Disinfectants",CTN,17,29,22.7543,0.02808,715.86,1584.9,B,1,0,,Hazmat,1,2671
002672,Monitors and Projectors - Bulk - Retail Unit,CUS1725,723,Consumer Goods,Monitors and Projectors,EA,2,79,0.7621,0.00544,95.41,232.26,B,0,0,,Ambient,1,2672
002673,"Telephone Sets, Smartphones - Class 1 - Retail Unit",CUS1346,712,Consumer Goods,"Telephone Sets, Smartphones",EA,6,77,10.147,0.04607,960.31,1135.26,C,0,0,,Ambient,1,2673
002674,Frozen Fish - Grade B - Retail Unit,CUS2107,22,Perishable,Frozen Fish,EA,46,40,10.3153,0.02391,94.43,185.93,B,0,1,,Frozen,1,2674
002675,"Ethers, Alcohols, Peroxides - Loose - Retail Unit",CUS1442,298,Chemical,"Ethers, Alcohols, Peroxides",EA,3,74,3.5027,0.00456,127.14,199.29,C,0,0,,Ambient,1,2675
002676,Mineral or Chemical Fertilisers - Class 1 - Retail Unit,CUS0593,332,Chemical,Mineral or Chemical Fertilisers,EA,13,66,26.7864,0.0218,756.97,1714.82,B,0,0,,Ambient,1,2676
002677,Uncoated Paper and Paperboard - Type II - Retail Unit,CUS2217,510,Industrial,Uncoated Paper and Paperboard,CTN,13,64,6.1661,0.01764,78.25,168.03,C,0,0,,Ambient,1,2677
